V1.x,V1.y,V3,V2
米杯,KA0460,230,高湯
匙,KA0460,15,高湯
湯匙,KA0460,15,高湯
ml,KA0460,1,高湯
g,KA0460,1,高湯
少量,KA0460,3,高湯
大匙,KA0460,15,高湯
袋,KA0460,9,高湯
ＣＣ,KA0460,1,高湯
塊 用30ml溫水融化,KA0460,NA,高湯
cc,KA0460,1,高湯
大杯,KA0460,330,高湯
○毫升,KA0460,NA,高湯
斤,KA0460,605,高湯
Lt,KA0460,NA,高湯
公升,KA0460,1000,高湯
到2匙,KA0460,NA,高湯
CC,KA0460,1,高湯
至4大匙,KA0460,NA,高湯
cc.,KA0460,1,高湯
杯米杯,KA0460,230,高湯
c.c.,KA0460,1,高湯
克,KA0460,1,高湯
些些,KA0460,3,高湯
公克,KA0460,1,高湯
又0.5杯,KA0460,NA,高湯
毫升,KA0460,1,高湯
C.C,KA0460,1,高湯
㏄,KA0460,1,高湯
又2碗,KA0460,NA,高湯
C,KA0460,1,高湯
馬克杯,KA0460,230,高湯
大匙,KA0460,15,高湯
杯,KA0460,15,高湯
量杯,KA0460,230,高湯
C.C.,KA0460,1,高湯
mL,KA0460,1,高湯
罐,KA0460,5,高湯
米杯,KA0460,230,高湯
L,KA0460,1,高湯
G,KA0460,1,高湯
碗,KA0460,230,高湯
大湯匙,KA0460,15,高湯
Ｃ.Ｃ.,KA0460,1,高湯
量米杯,KA0460,230,高湯
毫升,KA0460,1,高湯
盒,KA0460,605,高湯
又0.8,KA0460,NA,高湯
cc,KA0460,1,高湯
杯,KA0460,15,高湯
塊,KA0460,455,高湯
大碗,KA0460,330,高湯
g,KA0460,1,高湯
小,KA0460,15,高湯
ml,KA0460,1,高湯
鍋,KA0460,40,高湯
cup,KA0460,230,高湯
飯碗,KA0460,230,高湯
包,KA0460,6,高湯
小鍋,KA0460,NA,高湯
匙,KA0460,15,高湯
c.c,KA0460,1,高湯
酌量,KA0460,6,高湯
c.c.,KA0460,1,高湯
公斤,KA0460,1000,高湯
隨意,KA0460,1,高湯
C C,KA0460,1,高湯
湯匙,KA0460,15,高湯
又0.67杯,KA0460,NA,高湯
點點,KA0460,5,高湯
公升,KA0460,1000,高湯
c.c.,KA0461,1,素高湯
杯,KA0461,15,素高湯
大匙,KA0461,15,素高湯
碗,KA0461,230,素高湯
cc,KA0461,1,素高湯
ml,KA0461,1,素高湯
大杯,KA0461,330,素高湯
適量,KA0461,1,素高湯
茶匙,KA0461,5,素高湯
㏄,KA0461,1,素高湯
大湯匙,KA0461,15,素高湯
公克,KA0461,1,素高湯
湯匙,KA0461,15,素高湯
c.c,KA0461,1,素高湯
湯匙,KA0462,15,冬陰功
大匙,KA0462,15,冬陰功
克,KA0462,1,冬陰功
cc,KA0463,1,蝦油
小匙,KA0463,15,蝦油
少許,KA0463,3,蝦油
大匙,KA0463,15,蝦油
g,KA0463,1,蝦油
小匙,KA0464,15,鮮雞晶
大匙,KA0464,15,鮮雞晶
匙,KA0464,15,鮮雞晶
茶匙,KA0464,5,鮮雞晶
少量,KA0464,3,鮮雞晶
適量,KA0464,1,鮮雞晶
少許,KA0464,3,鮮雞晶
平匙,KA0464,5,鮮雞晶
公克,KA0464,1,鮮雞晶
小匙,KA0465,15,米霖
杯,KA0465,15,米霖
大匙,KA0465,15,米霖
g,KA0465,1,米霖
碗,KA0465,230,米霖
CC,KA0465,1,米霖
少許,KA0465,3,米霖
適量,KA0465,1,米霖
茶匙,KA0465,5,米霖
匙,KA0465,15,米霖
t,KA0465,15,米霖
克,KA0465,1,米霖
湯匙,KA0465,15,米霖
cc,KA0465,1,米霖
T,KA0465,15,米霖
小匙,KA0466,15,味醂
cc,KA0466,1,味醂
匙5g,KA0466,NA,味醂
適量,KA0466,1,味醂
大匙15ml,KA0466,NA,味醂
匙 5克,KA0466,NA,味醂
少許,KA0466,3,味醂
匙,KA0466,15,味醂
平匙,KA0466,5,味醂
中匙,KA0466,5,味醂
㏄砂糖,KA0466,NA,味醂
又0.5小匙,KA0466,3,味醂
湯匙,KA0466,15,味醂
ml,KA0466,1,味醂
大匙,KA0466,15,味醂
小茶匙,KA0466,5,味醂
少量,KA0466,3,味醂
C.C.,KA0466,1,味醂
茶匙,KA0466,5,味醂
ｍｌ,KA0466,1,味醂
克,KA0466,1,味醂
tbp,KA0466,NA,味醂
ｃｃ,KA0466,1,味醂
大湯匙,KA0466,15,味醂
毫升,KA0466,1,味醂
微量,KA0466,3,味醂
c.c,KA0466,1,味醂
c.c.,KA0466,1,味醂
大匙,KA0466,15,味醂
杯,KA0466,15,味醂
CC,KA0466,1,味醂
大茶匙,KA0466,5,味醂
點點,KA0466,5,味醂
米杯,KA0466,230,味醂
又0.5大匙,KA0466,NA,味醂
G,KA0466,1,味醂
碗,KA0466,230,味醂
碗1大匙,KA0466,330,味醂
T,KA0466,15,味醂
公克,KA0466,1,味醂
tsp,KA0466,5,味醂
㏄,KA0466,1,味醂
杯,KA0466,15,味醂
份,KA0466,15,味醂
小湯匙,KA0466,5,味醂
g,KA0466,1,味醂
:01,KA0466,NA,味醂
ml,KA0466,1,味醂
小杯,KA0466,230,味醂
tbsp,KA0466,15,味醂
匙,KA0466,15,味醂
些許,KA0466,3,味醂
t,KA0466,15,味醂
酌量,KA0466,6,味醂
茶匙,KA0466,5,味醂
湯匙,KA0466,15,味醂
湯杓,KA0466,15,味醂
:02:01,KA0466,NA,味醂
小匙,KA0467,15,香菇精
大匙,KA0467,15,香菇精
匙,KA0467,15,香菇精
茶匙,KA0467,5,香菇精
適量,KA0467,1,香菇精
少許,KA0467,3,香菇精
㏄,KA0467,1,香菇精
公克,KA0467,1,香菇精
又0.5小匙,KA0467,3,香菇精
小匙,KA0468,15,嫩精
大匙,KA0468,15,嫩精
g,KA0468,1,嫩精
匙,KA0468,15,嫩精
茶匙,KA0468,5,嫩精
少許,KA0468,3,嫩精
公克,KA0468,1,嫩精
小匙,KA0469,15,改良劑
公克,KA0469,1,改良劑
g,KA0469,1,改良劑
大匙,KA0470,15,紅潤釀
湯匙,KA0470,15,紅潤釀
茶匙,KA0471,5,醃味料
少許,KA0471,3,醃味料
公克,KA0472,1,乳化劑
大匙,KA0472,15,乳化劑
g,KA0472,1,乳化劑
克,KA0472,1,乳化劑
小匙,KA0474,15,吉利T
片,KA0474,1,吉利T
大片,KA0474,9,吉利T
大匙,KA0474,15,吉利T
g,KA0474,1,吉利T
茶匙,KA0474,5,吉利T
適量,KA0474,1,吉利T
匙,KA0474,15,吉利T
t,KA0474,15,吉利T
克,KA0474,1,吉利T
公克,KA0474,1,吉利T
.5ml,KA0474,NA,吉利T
TABLE,KA0474,15,吉利T
小匙,KA0475,15,洋菜粉
大匙,KA0475,15,洋菜粉
g,KA0475,1,洋菜粉
匙,KA0475,15,洋菜粉
茶匙,KA0475,5,洋菜粉
大匙滿,KA0475,15,洋菜粉
包,KA0475,6,洋菜粉
適量,KA0475,1,洋菜粉
cc,KA0475,1,洋菜粉
少許,KA0475,3,洋菜粉
克,KA0475,1,洋菜粉
公克,KA0475,1,洋菜粉
份,KA0475,15,洋菜粉
小包,KA0475,6,洋菜粉
公克,KA0476,1,茶凍粉
包,KA0476,6,茶凍粉
小匙,KA0477,15,寒天粉
大匙,KA0477,15,寒天粉
g,KA0477,1,寒天粉
包,KA0477,6,寒天粉
適量,KA0477,1,寒天粉
克,KA0477,1,寒天粉
公克,KA0477,1,寒天粉
公克,KA0477,1,寒天粉
公克,KA0478,1,藍藻粉
小匙,KA0479,15,果膠
小匙,KA0479,15,果膠
g,KA0479,1,果膠
適量,KA0479,1,果膠
少許,KA0479,3,果膠
克,KA0479,1,果膠
公克,KA0479,1,果膠
㏄,KA0480,1,蜂膠
適量,KA0481,1,亮光膠
公克,KA0482,1,杏桃醬
少許,KA0482,3,杏桃醬
大匙,KA0482,15,杏桃醬
適量,KA0483,1,藍梅醬
杯,KA0485,15,濃湯粉
大匙,KA0485,15,濃湯粉
個,KA0485,1,濃湯粉
g,KA0485,1,濃湯粉
cc,KA0485,1,濃湯粉
罐,KA0485,5,濃湯粉
包,KA0485,6,濃湯粉
碗,KA0485,230,濃湯粉
匙,KA0485,15,濃湯粉
㏄,KA0485,1,濃湯粉
份,KA0485,15,濃湯粉
小包,KA0485,6,濃湯粉
小匙,KA0486,15,調味粉包
大匙,KA0486,15,調味粉包
g,KA0486,1,調味粉包
匙,KA0486,15,調味粉包
茶匙,KA0486,5,調味粉包
包,KA0486,6,調味粉包
適量,KA0486,1,調味粉包
少許,KA0486,3,調味粉包
點點,KA0486,5,調味粉包
包,KA0487,6,Taco調味粉
小匙,KA0488,15,中華調味粉
公克,KA0489,1,韓式甘味調味粉
適量,KA0490,1,美式綜合調味粉
適量,KA0491,1,醃肉調味粉
少許,KA0491,3,醃肉調味粉
包,KA0491,6,醃肉調味粉
小匙,KA0492,15,鮮味炒手
份,KA0492,15,鮮味炒手
大匙,KA0492,15,鮮味炒手
g,KA0492,1,鮮味炒手
匙,KA0492,15,鮮味炒手
茶匙,KA0492,5,鮮味炒手
包,KA0492,6,鮮味炒手
適量,KA0492,1,鮮味炒手
少許,KA0492,3,鮮味炒手
些許,KA0492,3,鮮味炒手
平匙,KA0492,5,鮮味炒手
克,KA0492,1,鮮味炒手
公克,KA0492,1,鮮味炒手
酌量,KA0492,6,鮮味炒手
湯匙,KA0492,15,鮮味炒手
點點,KA0492,5,鮮味炒手
小匙,KA0493,15,烹大師堅魚風味
大匙,KA0493,15,烹大師堅魚風味
匙,KA0493,15,烹大師堅魚風味
茶匙,KA0493,5,烹大師堅魚風味
少量,KA0493,3,烹大師堅魚風味
適量,KA0493,1,烹大師堅魚風味
少許,KA0493,3,烹大師堅魚風味
又0.5小匙,KA0493,3,烹大師堅魚風味
少許,KA0494,3,義式調味粉
匙,KA0495,15,日式料理粉
公克,KA0496,1,酒麴
個,KA0496,1,酒麴
片,KA0497,1,酒粕
g,KA0497,1,酒粕
小匙,KA0498,15,紅糟
小塊,KA0498,6,紅糟
cc,KA0498,1,紅糟
顆,KA0498,3,紅糟
適量,KA0498,1,紅糟
少許,KA0498,3,紅糟
公克,KA0498,1,紅糟
包,KA0498,6,紅糟
大匙,KA0498,15,紅糟
人份,KA0498,9,紅糟
少量,KA0498,3,紅糟
小碟,KA0498,40,紅糟
茶匙,KA0498,5,紅糟
㏄,KA0498,1,紅糟
克,KA0498,1,紅糟
公克,KA0498,1,紅糟
酌量,KA0498,6,紅糟
元,KA0498,6,紅糟
大T,KA0498,15,紅糟
CC,KA0498,1,紅糟
斤,KA0498,605,紅糟
米杯,KA0498,230,紅糟
碗,KA0498,230,紅糟
盒,KA0498,605,紅糟
杯,KA0498,15,紅糟
塊,KA0498,455,紅糟
g,KA0498,1,紅糟
小片,KA0498,6,紅糟
片,KA0498,1,紅糟
匙,KA0498,15,紅糟
t,KA0498,15,紅糟
湯匙,KA0498,15,紅糟
公克,KA0499,1,白酒麴
顆,KA0499,3,白酒麴
粒,KA0499,3,白酒麴
小匙,KA0500,15,白芝麻
數粒,KA0500,9,白芝麻
g,KA0500,1,白芝麻
茶匙,KA0500,5,白芝麻
／2大匙,KA0500,NA,白芝麻
適量,KA0500,1,白芝麻
少許,KA0500,3,白芝麻
匙,KA0500,15,白芝麻
把,KA0500,6,白芝麻
大匙,KA0500,15,白芝麻
少量,KA0500,3,白芝麻
克,KA0500,1,白芝麻
公克,KA0500,1,白芝麻
酌量,KA0500,6,白芝麻
微量,KA0500,3,白芝麻
大匙,KA0500,15,白芝麻
把,KA0500,6,白芝麻
tbs,KA0500,15,白芝麻
小撮,KA0500,6,白芝麻
碗,KA0500,230,白芝麻
T,KA0500,15,白芝麻
.5ml,KA0500,NA,白芝麻
些,KA0500,3,白芝麻
杯,KA0500,15,白芝麻
g,KA0500,1,白芝麻
ml,KA0500,1,白芝麻
tbsp,KA0500,15,白芝麻
匙,KA0500,15,白芝麻
些許,KA0500,3,白芝麻
中匙,KA0500,5,白芝麻
隨意,KA0500,1,白芝麻
湯匙,KA0500,15,白芝麻
點點,KA0500,5,白芝麻
小匙,KA0501,15,芝麻
數粒,KA0501,9,芝麻
粒,KA0501,3,芝麻
個,KA0501,1,芝麻
茶匙,KA0501,5,芝麻
顆,KA0501,3,芝麻
適量,KA0501,1,芝麻
少許,KA0501,3,芝麻
ｇ,KA0501,1,芝麻
片,KA0501,1,芝麻
公克,KA0501,1,芝麻
tbsp,KA0501,15,芝麻
g,KA0501,1,芝麻
把,KA0501,6,芝麻
小把,KA0501,6,芝麻
大匙,KA0501,15,芝麻
杯,KA0501,15,芝麻
少量,KA0501,3,芝麻
點,KA0501,5,芝麻
cc,KA0501,1,芝麻
小顆,KA0501,6,芝麻
克,KA0501,1,芝麻
公克,KA0501,1,芝麻
酌量,KA0501,6,芝麻
些許,KA0501,3,芝麻
微量,KA0501,3,芝麻
大匙,KA0501,15,芝麻
G,KA0501,1,芝麻
小匙,KA0501,15,芝麻
斤,KA0501,605,芝麻
盎司,KA0501,28,芝麻
碗,KA0501,230,芝麻
塊,KA0501,455,芝麻
T,KA0501,15,芝麻
數片,KA0501,3,芝麻
盒,KA0501,605,芝麻
tb,KA0501,15,芝麻
尖匙,KA0501,NA,芝麻
杯,KA0501,15,芝麻
份,KA0501,15,芝麻
g,KA0501,1,芝麻
喝湯匙,KA0501,15,芝麻
顆,KA0501,3,芝麻
包,KA0501,6,芝麻
片,KA0501,1,芝麻
匙,KA0501,15,芝麻
裝飾用,KA0501,NA,芝麻
t,KA0501,15,芝麻
隨意,KA0501,1,芝麻
湯匙,KA0501,15,芝麻
點點,KA0501,5,芝麻
杯,KA0502,15,黑芝麻粉
大匙,KA0502,15,黑芝麻粉
g,KA0502,1,黑芝麻粉
杯,KA0502,15,黑芝麻粉
匙,KA0502,15,黑芝麻粉
ml,KA0502,1,黑芝麻粉
包,KA0502,6,黑芝麻粉
適量,KA0502,1,黑芝麻粉
少許,KA0502,3,黑芝麻粉
克,KA0502,1,黑芝麻粉
公克,KA0502,1,黑芝麻粉
公克,KA0502,1,黑芝麻粉
大湯匙,KA0502,15,黑芝麻粉
g,KA0502,1,黑芝麻粉
小匙,KA0503,15,芝麻醬
g,KA0503,1,芝麻醬
茶匙,KA0503,5,芝麻醬
適量,KA0503,1,芝麻醬
少許,KA0503,3,芝麻醬
中匙,KA0503,5,芝麻醬
湯匙,KA0503,15,芝麻醬
小碗,KA0503,230,芝麻醬
大匙,KA0503,15,芝麻醬
cc,KA0503,1,芝麻醬
㏄,KA0503,1,芝麻醬
克,KA0503,1,芝麻醬
TABLE,KA0503,15,芝麻醬
酌量,KA0503,6,芝麻醬
t,KA0503,15,芝麻醬
大T,KA0503,15,芝麻醬
大匙,KA0503,15,芝麻醬
CC,KA0503,1,芝麻醬
碗,KA0503,230,芝麻醬
T,KA0503,15,芝麻醬
公克,KA0503,1,芝麻醬
g,KA0503,1,芝麻醬
ml,KA0503,1,芝麻醬
包,KA0503,6,芝麻醬
匙,KA0503,15,芝麻醬
又0.5大匙,KA0503,NA,芝麻醬
隨意,KA0503,1,芝麻醬
湯匙,KA0503,15,芝麻醬
小匙,KA0504,15,甘草粉
大匙,KA0504,15,甘草粉
g,KA0504,1,甘草粉
茶匙,KA0504,5,甘草粉
包,KA0504,6,甘草粉
少許,KA0504,3,甘草粉
小包,KA0504,6,甘草粉
適量,KA0505,1,甘草
大匙,KA0505,15,甘草
g,KA0505,1,甘草
g,KA0505,1,甘草
杯,KA0505,15,甘草
顆,KA0505,3,甘草
小匙,KA0505,15,甘草
小片,KA0505,6,甘草
片,KA0505,1,甘草
大碗,KA0505,330,甘草
少許,KA0505,3,甘草
克,KA0505,1,甘草
公克,KA0505,1,甘草
錢,KA0505,3,甘草
支,KA0505,6,甘草
小匙,KA0506,15,肉桂
小塊,KA0506,6,肉桂
個,KA0506,1,肉桂
cm,KA0506,6,肉桂
cc,KA0506,1,肉桂
根,KA0506,5,肉桂
小根,KA0506,6,肉桂
適量,KA0506,1,肉桂
小節,KA0506,6,肉桂
少許,KA0506,3,肉桂
茶包,KA0506,9,肉桂
片,KA0506,1,肉桂
錢,KA0506,3,肉桂
枝,KA0506,6,肉桂
包,KA0506,6,肉桂
g,KA0506,1,肉桂
／2茶匙,KA0506,NA,肉桂
根,KA0506,5,肉桂
小條,KA0506,6,肉桂
條,KA0506,605,肉桂
葉,KA0506,3,肉桂
㏄,KA0506,1,肉桂
克,KA0506,1,肉桂
支,KA0506,6,肉桂
公分,KA0506,6,肉桂
公克,KA0506,1,肉桂
數片,KA0506,3,肉桂
隻,KA0506,605,肉桂
支,KA0506,6,肉桂
段,KA0506,6,肉桂
塊,KA0506,455,肉桂
g,KA0506,1,肉桂
小段,KA0506,6,肉桂
小片,KA0506,6,肉桂
片,KA0506,1,肉桂
茶匙,KA0506,5,肉桂
t,KA0506,15,肉桂
小匙,KA0507,15,肉桂粉
茶匙,KA0507,5,肉桂粉
適量,KA0507,1,肉桂粉
少許,KA0507,3,肉桂粉
匙,KA0507,15,肉桂粉
又.5 大匙,KA0507,NA,肉桂粉
大匙,KA0507,15,肉桂粉
小茶匙,KA0507,5,肉桂粉
少量,KA0507,3,肉桂粉
甜匙,KA0507,5,肉桂粉
下,KA0507,1,肉桂粉
裝飾用,KA0507,NA,肉桂粉
克,KA0507,1,肉桂粉
公克,KA0507,1,肉桂粉
酌量,KA0507,6,肉桂粉
tsp,KA0507,5,肉桂粉
小搓,KA0507,3,肉桂粉
大T,KA0507,15,肉桂粉
又0.5 大匙,KA0507,NA,肉桂粉
－2小匙,KA0507,NA,肉桂粉
T,KA0507,15,肉桂粉
tsp,KA0507,5,肉桂粉
些,KA0507,3,肉桂粉
點,KA0507,5,肉桂粉
㏄,KA0507,1,肉桂粉
小匙,KA0507,15,肉桂粉
小湯匙,KA0507,5,肉桂粉
g,KA0507,1,肉桂粉
茶匙,KA0507,5,肉桂粉
匙,KA0507,15,肉桂粉
些許,KA0507,3,肉桂粉
t,KA0507,15,肉桂粉
teaspoon,KA0507,5,肉桂粉
隨意,KA0507,1,肉桂粉
湯匙,KA0507,15,肉桂粉
小匙,KA0508,15,小茴香
錢,KA0508,3,小茴香
g,KA0508,1,小茴香
茶匙,KA0508,5,小茴香
顆,KA0508,3,小茴香
適量,KA0508,1,小茴香
少許,KA0508,3,小茴香
株,KA0508,6,小茴香
把,KA0508,6,小茴香
小把,KA0508,6,小茴香
大匙,KA0508,15,小茴香
小茶匙,KA0508,5,小茴香
克,KA0508,1,小茴香
公克,KA0508,1,小茴香
酌量,KA0508,6,小茴香
G,KA0508,1,小茴香
tsp,KA0508,5,小茴香
支,KA0508,6,小茴香
杯,KA0508,15,小茴香
g,KA0508,1,小茴香
匙,KA0508,15,小茴香
湯匙,KA0508,15,小茴香
小匙,KA0509,15,蒔蘿
把,KA0509,6,蒔蘿
小把,KA0509,6,蒔蘿
大匙,KA0509,15,蒔蘿
茶匙,KA0509,5,蒔蘿
茶匙,KA0509,5,蒔蘿
適量,KA0509,1,蒔蘿
束,KA0509,6,蒔蘿
少許,KA0509,3,蒔蘿
公克,KA0509,1,蒔蘿
小匙,KA0510,15,蒔蘿粉
甜匙,KA0510,5,蒔蘿粉
小匙,KA0511,15,葛縷子
大匙,KA0511,15,葛縷子
小匙,KA0512,15,巴西里
錢,KA0512,3,巴西里
小瓣,KA0512,3,巴西里
茶匙,KA0512,5,巴西里
根,KA0512,5,巴西里
幾朵,KA0512,9,巴西里
大把,KA0512,9,巴西里
適量,KA0512,1,巴西里
小枝,KA0512,6,巴西里
少許,KA0512,3,巴西里
枝,KA0512,6,巴西里
小株,KA0512,6,巴西里
湯匙,KA0512,15,巴西里
戳,KA0512,3,巴西里
株,KA0512,6,巴西里
把,KA0512,6,巴西里
小把,KA0512,6,巴西里
大匙,KA0512,15,巴西里
杯,KA0512,15,巴西里
少量,KA0512,3,巴西里
把剁碎,KA0512,NA,巴西里
條,KA0512,605,巴西里
葉,KA0512,3,巴西里
小束,KA0512,6,巴西里
克,KA0512,1,巴西里
小朵,KA0512,6,巴西里
公克,KA0512,1,巴西里
酌量,KA0512,6,巴西里
朵,KA0512,6,巴西里
些許,KA0512,3,巴西里
tsp,KA0512,5,巴西里
毫升,KA0512,1,巴西里
把 切碎,KA0512,NA,巴西里
把切末,KA0512,NA,巴西里
大匙,KA0512,15,巴西里
把,KA0512,6,巴西里
杯,KA0512,15,巴西里
撮,KA0512,3,巴西里
小撮,KA0512,6,巴西里
束,KA0512,6,巴西里
. 2 公克,KA0512,NA,巴西里
小把 切碎,KA0512,NA,巴西里
tbsp,KA0512,15,巴西里
隻,KA0512,605,巴西里
g,KA0512,1,巴西里
支,KA0512,6,巴西里
小匙,KA0512,15,巴西里
茶匙 切碎,KA0512,NA,巴西里
G,KA0512,1,巴西里
g,KA0512,1,巴西里
ml,KA0512,1,巴西里
包,KA0512,6,巴西里
片,KA0512,1,巴西里
匙,KA0512,15,巴西里
裝飾用,KA0512,NA,巴西里
小搓,KA0512,3,巴西里
茶匙,KA0512,5,巴西里
隨意,KA0512,1,巴西里
湯匙,KA0512,15,巴西里
小株,KA0512,6,巴西里
點點,KA0512,5,巴西里
錢,KA0513,3,草果
個,KA0513,1,草果
g,KA0513,1,草果
顆,KA0513,3,草果
適量,KA0513,1,草果
公克,KA0513,1,草果
粒,KA0513,3,草果
湯匙,KA0514,15,刺山柑
數顆,KA0515,9,刺柏
顆,KA0515,3,刺柏
個,KA0515,1,刺柏
公克,KA0515,1,刺柏
小匙,KA0516,15,酸豆
顆,KA0516,3,酸豆
大匙,KA0516,15,酸豆
g,KA0516,1,酸豆
g,KA0516,1,酸豆
匙,KA0516,15,酸豆
茶匙,KA0516,5,酸豆
斤,KA0516,605,酸豆
粒,KA0516,3,酸豆
適量,KA0516,1,酸豆
少許,KA0516,3,酸豆
個,KA0516,1,酸豆
條,KA0516,605,酸豆
克,KA0516,1,酸豆
公克,KA0516,1,酸豆
小塊,KA0516,6,酸豆
隨意,KA0516,1,酸豆
湯匙,KA0516,15,酸豆
㏄,KA0516,1,酸豆
小匙,KA0517,15,豆蔻
小匙,KA0517,15,豆蔻
粒,KA0517,3,豆蔻
個,KA0517,1,豆蔻
g,KA0517,1,豆蔻
茶匙,KA0517,5,豆蔻
公克,KA0517,1,豆蔻
顆,KA0517,3,豆蔻
顆,KA0517,3,豆蔻
適量,KA0517,1,豆蔻
少許,KA0517,3,豆蔻
小搓,KA0517,3,豆蔻
克,KA0517,1,豆蔻
tsp,KA0517,5,豆蔻
錢,KA0517,3,豆蔻
點點,KA0517,5,豆蔻
小匙,KA0518,15,荳蔻粉
小匙,KA0518,15,荳蔻粉
小茶匙,KA0518,5,荳蔻粉
g,KA0518,1,荳蔻粉
匙,KA0518,15,荳蔻粉
茶匙,KA0518,5,荳蔻粉
公克,KA0518,1,荳蔻粉
顆,KA0518,3,荳蔻粉
小撮,KA0518,6,荳蔻粉
小撮,KA0518,6,荳蔻粉
適量,KA0518,1,荳蔻粉
少許,KA0518,3,荳蔻粉
下,KA0518,1,荳蔻粉
t,KA0518,15,荳蔻粉
tsp,KA0518,5,荳蔻粉
teaspoon,KA0518,5,荳蔻粉
酌量,KA0518,6,荳蔻粉
tsp,KA0518,5,荳蔻粉
小搓,KA0518,3,荳蔻粉
小匙,KA0519,15,紫蘇
〜3片,KA0519,NA,紫蘇
個,KA0519,1,紫蘇
瓶,KA0519,5,紫蘇
茶匙,KA0519,5,紫蘇
顆,KA0519,3,紫蘇
張,KA0519,6,紫蘇
適量,KA0519,1,紫蘇
少許,KA0519,3,紫蘇
片,KA0519,1,紫蘇
小包,KA0519,6,紫蘇
枚,KA0519,6,紫蘇
片份,KA0519,NA,紫蘇
把,KA0519,6,紫蘇
小把,KA0519,6,紫蘇
大匙,KA0519,15,紫蘇
葉,KA0519,3,紫蘇
公克,KA0519,1,紫蘇
斤,KA0519,605,紫蘇
數片,KA0519,3,紫蘇
杯,KA0519,15,紫蘇
g,KA0519,1,紫蘇
片,KA0519,1,紫蘇
匙,KA0519,15,紫蘇
小搓,KA0519,3,紫蘇
隨意,KA0519,1,紫蘇
湯匙,KA0519,15,紫蘇
小匙,KA0520,15,孜然
小匙,KA0520,15,孜然
大匙,KA0520,15,孜然
搓,KA0520,3,孜然
g,KA0520,1,孜然
匙,KA0520,15,孜然
茶匙,KA0520,5,孜然
茶匙,KA0520,5,孜然
小撮,KA0520,6,孜然
適量,KA0520,1,孜然
.5大匙,KA0520,NA,孜然
少許,KA0520,3,孜然
T,KA0520,15,孜然
克,KA0520,1,孜然
公克,KA0520,1,孜然
tsp,KA0520,5,孜然
湯匙,KA0520,15,孜然
g,KA0521,1,赤查某
公斤,KA0522,1000,辣木
匙,KA0523,15,葛樓子
片,KA0524,1,蓮葉
小匙,KA0525,15,香料
粒,KA0525,3,香料
個,KA0525,1,香料
茶匙,KA0525,5,香料
顆,KA0525,3,香料
張,KA0525,6,香料
適量,KA0525,1,香料
少許,KA0525,3,香料
大匙,KA0525,15,香料
人份,KA0525,9,香料
條,KA0525,605,香料
公克,KA0525,1,香料
份,KA0525,15,香料
G,KA0525,1,香料
小匙,KA0525,15,香料
束,KA0525,6,香料
些,KA0525,3,香料
杯,KA0525,15,香料
酌量,KA0525,6,香料
g,KA0525,1,香料
包,KA0525,6,香料
片,KA0525,1,香料
匙,KA0525,15,香料
中匙,KA0525,5,香料
隨意,KA0525,1,香料
適量,KA0526,1,西式香料
小匙,KA0526,15,西式香料
少許,KA0526,3,西式香料
大匙,KA0526,15,西式香料
小匙,KA0527,15,義大利香料
小瓢,KA0527,NA,義大利香料
茶匙,KA0527,5,義大利香料
tbsp,KA0527,15,義大利香料
適量,KA0527,1,義大利香料
少許,KA0527,3,義大利香料
大匙,KA0527,15,義大利香料
小茶匙,KA0527,5,義大利香料
少量,KA0527,3,義大利香料
克,KA0527,1,義大利香料
公克,KA0527,1,義大利香料
酌量,KA0527,6,義大利香料
tsp,KA0527,5,義大利香料
小搓,KA0527,3,義大利香料
大匙,KA0527,15,義大利香料
T,KA0527,15,義大利香料
小匙,KA0527,15,義大利香料
g,KA0527,1,義大利香料
ml,KA0527,1,義大利香料
包,KA0527,6,義大利香料
匙,KA0527,15,義大利香料
些許,KA0527,3,義大利香料
t,KA0527,15,義大利香料
隨意,KA0527,1,義大利香料
湯匙,KA0527,15,義大利香料
點點,KA0527,5,義大利香料
小匙,KA0528,15,印度香料
杯,KA0528,15,印度香料
大匙,KA0528,15,印度香料
大匙,KA0528,15,印度香料
茶匙,KA0528,5,印度香料
匙,KA0528,15,印度香料
克,KA0528,1,印度香料
公克,KA0528,1,印度香料
包,KA0529,6,泰式香料
適量,KA0530,1,美國西南方風味香料粉
適量,KA0531,1,墨西哥香料
公克,KA0531,1,墨西哥香料
少許,KA0531,3,墨西哥香料
大匙,KA0531,15,墨西哥香料
小匙,KA0532,15,法式香料
少量,KA0532,3,法式香料
適量,KA0532,1,法式香料
公克,KA0532,1,法式香料
適量,KA0533,1,鹽焗雞香料粉
包,KA0533,6,鹽焗雞香料粉
少許,KA0534,3,西洋香料
少許,KA0535,3,桂花香料
克,KA0535,1,桂花香料
大匙,KA0536,15,摩洛哥香料
少許,KA0537,3,海鮮香料
包,KA0538,6,烤雞粉
小匙,KA0539,15,紅花
錢,KA0539,3,紅花
g,KA0539,1,紅花
條,KA0539,605,紅花
茶匙,KA0540,5,龍蒿
少許,KA0540,3,龍蒿
小搓,KA0540,3,龍蒿
大匙,KA0541,15,菩提葉
適量,KA0542,1,月桂葉
塊,KA0542,455,月桂葉
塊,KA0542,455,月桂葉
克,KA0542,1,月桂葉
g,KA0542,1,月桂葉
、4片,KA0542,NA,月桂葉
罐,KA0542,5,月桂葉
份,KA0542,15,月桂葉
