,RcpNo,Rcp_ingreCal,RcpName
23698,I23712,832.911879081,巧克力蛋糕吐司
56302,I23713,400,好元氣豆穀飲
23699,I23714,214.454197672,港式百香果燉奶
23700,I23715,1003.67331942,法式金磚蜜糖吐司
23701,I23716,257.605964276,養血益氣茶
23702,I23717,1092.58333333,紅豆雪花糕佐黑糖蜜
23703,I23718,572.231035997,義式白醬米布丁
23704,I23719,1161.30053706,無油洋芋片 & 洋蔥優格沾醬
23705,I23720,1423.33962552,舒芙蕾乳酪蛋糕
23706,I23721,104.26863252,玉米吐司
23707,I23722,2639.62420833,奶油起司無花果杏仁磅蛋糕
23708,I23723,215.363780665,酸辣豆花
23709,I23724,1743.8530071,小小熊兒雞蛋糕
23710,I23725,244.28470936,棉花糖土司
23711,I23726,2856.72950605,杏仁酥派
23712,I23727,1372.36591476,DIY腰果醬製作
23713,I23728,1086.5,蔥油餅
23714,I23729,1027.60165772,冰淇淋泡芙卷
23715,I23730,29.05797102,水餃皮蔥油餅
23716,I23731,374.877472765,低卡優格莓果冰沙
23717,I23732,1683.54558823,奶酪
23718,I23733,419.428030285,桑葚優格
23719,I23734,856.684473895,藍莓奶酪凍
23720,I23735,2455.11822103,愛心焦糖布丁蛋糕
23721,I23736,495.455599343,芙蓉豆腐布丁
23722,I23737,532.167285898,肉桂蛋糕
23723,I23738,573.464827155,香濃白醬烤土司盅
23724,I23739,348.98239689,鮮奶雞蛋布丁
23725,I23740,4178.12324908,自製有機杏仁果醬
23726,I23741,660.65558617,沁涼葡萄煉乳冰淇淋
23727,I23742,3.9654098355,自調檸檬黑糖蜜漿
23728,I23743,2126.2625,超快速愛爾蘭蘇打麵包
23729,I23744,744.440000002,蒸鹹蛋糕
23730,I23745,4369.34701918,抹茶巧克力手工餅乾 Meiji green tea cookies
23731,I23746,1483.68886553,焦糖核桃派
23732,I23747,1212.99728985,塔香茄泥磨菇派
23733,I23748,3763.27124051,牧羊人豬肉派
23734,I23749,1126.64215686,香草奶油冰淇淋
23735,I23750,131.211323525,巧克力冰淇淋
23736,I23751,752.48431372,桑椹鮮奶酪 Panna Cotta with Mulberries
23737,I23752,1270.47593806,鮮奶土司
23738,I23753,898.19040534,貝殼鬆餅
23739,I23754,757.1731602,多層奶酪果凍冰
23740,I23755,1099.40589594,豆腐布丁
23741,I23756,512.47183515,剩飯變身香濃米布丁杯
23742,I23757,134.848666666,牛蒡涼茶
23743,I23758,2457.84596788,冰涼小泡芙
23744,I23759,388.424117645,棉花糖伯爵奶茶
23745,I23760,22.6150891016,水果冰茶
23746,I23761,5.79518390663,菊香薄荷涼茶
23747,I23762,71.922338997,異國香橙茶
23748,I23763,538.25184624,柳橙冷泡纖綠茶
23749,I23764,231.24366789,金蘋果茉莉冰茶
23750,I23765,568.375132751,法式水果茶
23751,I23766,693.532834435,水果沙拉涼拌焦糖豆腐布丁
23752,I23767,705.367363213,番薯小慢頭
23753,I23768,686.703200551,桃子開心果餡餅 Peach & Pistachio Galette
23754,I23769,565.954260312,Classico義大利麵白醬鮮魚派
23755,I23770,270.53453066,高纖葡萄果醬
23756,I23771,3415.08035714,金桔磅蛋糕
23757,I23772,1974.31465365,紙包蛋糕 分蛋法
23758,I23773,2141.97690898,超夯~牛軋糖夾心餅乾
23759,I23774,2211.47573006,有趣的蜂巢蛋糕
23760,I23775,1871.94492225,蔥花麵包
23761,I23776,468.738640735,法式吐司卷 & 希臘優格莓果百匯
23762,I23777,97.65416286,消暑蓮藕茶
23763,I23778,1433.7335,義式香料起司佛卡夏
23764,I23779,399.99999998,西米露仙草凍
23765,I23780,1134.67933188,水果冰淇淋鬆餅
23766,I23781,3099.01618141,自家製 乳酪麵包
23767,I23782,680.565984106,檸檬酪 Lemon Curd
23768,I23783,2136.98567375,蘆薈檸檬茶凍飲
23769,I23784,1252.97727043,萊姆蛋糕
23770,I23785,1392.56558823,三色甜甜圈鬆餅
23771,I23786,210.84242835,蘿蔔糕新吃法
23772,I23787,907.8023909,黑芝麻堅果蛋糕
23773,I23788,2750.87525821,酒香水果磅蛋糕(Pound cake）
23774,I23789,1418.08823529,黑芝麻奶酪
23775,I23790,2016.88165262,提拉米蘇
23776,I23791,200.0,咖啡凍鮮奶優格
23777,I23792,366.37313522,蒜味吐司沙拉
23778,I23793,67.74902085,QQ麻糬全麥吐司
23779,I23794,228.02334579,貝果佐鹹奶油
23780,I23795,2341.39466664,手作早餐藍莓貝果
23781,I23796,2902.75566564,雙色地瓜饅頭
23782,I23797,335.544550265,芝麻豆腐盆栽奶酪
23783,I23798,6.9398039215,自已做簡單的優格
23784,I23799,2391.37675663,香蔥培根起司鹹鬆糕
23785,I23800,112.110479797,自製蘋果醬
23786,I23801,215.68467744,玫瑰萊姆汁
23787,I23802,1537.56535713,香草冰淇淋
23788,I23803,150.890690304,豆腐蔬菜凍
23789,I23804,2471.58882773,濃情藏心巧克力蛋糕
23790,I23805,2117.80103715,鳳梨橙酒磅蛋糕
23791,I23806,880.953043475,造型餅乾
23792,I23807,1340.11924018,巧克力卡士達迷你塔
23793,I23808,289.945895538,彩色棉花糖蛋塔
23794,I23809,890.735227161,藕粉桂圓黑糖蒸糕
23795,I23810,587.845751625,黑芝麻奶酪
23796,I23811,599.364577385,美味迷你法式早餐鹹派
23797,I23812,2383.91873646,Red Velvet Cupcakes 紅絲絨蛋糕
23798,I23813,2881.69935256,全麥蔓越莓手工餅乾
23799,I23814,737.488653022,紅豆湯圓奶凍
23800,I23815,1016.55419533,香蘭椰奶凍
23801,I23816,364.5127451,冰淇淋DIY只要十分鐘
23802,I23817,1445.80196226,檸檬藍莓乳酪起司蛋糕
23803,I23818,875.6691616,香草冰淇淋
23804,I23819,54.54310344,奶油土司水果塔
23805,I23820,251.144753703,繽紛薯泥塔
23806,I23821,2692.39737626,瑪德蓮貝殼蛋糕
23807,I23822,563.243332438,抹茶鬆餅
23808,I23823,2828.63365224,可可櫻桃杯子蛋糕
23809,I23824,2869.74922199,蘋果乳酪蛋糕
23810,I23825,5378.9104492,藍莓磅蛋糕
23811,I23826,1577.48294117,皇冠起司麵包
23812,I23827,952.37950251,鮮奶酪
23813,I23828,2077.55176465,巧克力戚風蛋糕
23814,I23829,2764.26062161,梅膏冰淇淋
23815,I23830,180.227792172,OREO冰旋風
23816,I23831,1226.11365378,"貝禮詩奶油""鬆鬆""餅"
23817,I23832,1091.73054763,香草麵包
23818,I23833,832.080230438,水蒸焦糖雞蛋布丁
23819,I23834,1516.48566342,中西MIX鐵觀音三角冰餅
23820,I23835,1895.48865729,焦糖核桃輕乳酪蛋糕
23821,I23836,54.54310344,格子夾餡吐司
23822,I23837,1995.04362802,紐約香草起司蛋糕with藍莓醬
23823,I23838,769.982352935,鮮奶雪花糕
23824,I23839,131.54018424,愛心法式吐司
23825,I23840,2703.96222222,養生湯圓
23826,I23841,981.88431372,免烤蛋黃布丁
23827,I23842,398.45614036,冰涼雙色果汁凍
23828,I23843,230.63326906,迷你起司鬆餅
23829,I23844,1137.47463485,檸檬卡士達醬
23830,I23845,2644.15200551,櫻桃杯子蛋糕
23831,I23846,605.294112522,乳酪牛軋糖蘇打夾心餅乾
23832,I23847,506.32957742,黑糖雞蛋布丁
23833,I23848,1532.18333866,泡菜人妻in NY's kitchen
23834,I23849,2042.2049306,水果百匯鬆餅作法分享
23835,I23850,679.48431372,水果鮮奶酪
23836,I23851,556.773962862,豆腐奶凍
23837,I23852,1910.75200506,在家輕鬆做鳳梨酥
23838,I23853,12.14,檸檬愛玉凍
23839,I23854,2570.63322277,免烤箱檸檬起司杯子蛋糕
23840,I23855,1437.39933844,免烤箱巧克力OREO杯子蛋糕
23841,I23856,1721.38978762,草莓果醬奶油起士蛋糕
23842,I23857,4025.60492102,雪球餅乾
23843,I23858,1009.04744012,芝麻一口鬆餅
23844,I23859,1270.84894794,超厚原味鬆餅
23845,I23860,2544.36833333,紅麴饅頭
23846,I23861,1071.70474544,古早味蛋糕-檸檬口味
23847,I23862,257.908439052,檸檬麥香菊茶
23848,I23863,585.3375,古早味甜蛋糕
23849,I23864,649.9607843,自製優格(真正無糖)
23850,I23865,1199.44361995,蒸無油蔓越莓巧克力杯子蛋糕
23851,I23866,1399.18540067,巧克力雞蛋布丁
23852,I23867,762.721321207,海苔手工小餅乾
23853,I23868,585.146039109,黑糖冬瓜冰棒+鳳梨檸檬冰淇淋
23854,I23869,118.8333333,消暑蕃石榴汁配燒酒-含酒精飲料
23855,I23870,1159.98048006,圓格子鬆餅佐百花蜜
23856,I23871,1159.98048006,方格子鬆餅佐百花蜜
23857,I23872,912.432960543,港式蠔味蘿蔔糕
23858,I23873,111.2,荔枝冬瓜凍
23859,I23874,921.794681377,香濃巧克力戚風蛋糕食譜
23860,I23875,1307.018,亞麻籽餅乾
23861,I23876,278.335897924,烏龍蜜茶凍
23862,I23877,2771.64799198,黑糖糕
23863,I23878,693.794021732,饅頭夾韓氏辣醬肉片
23864,I23879,569.608437284,義大利櫛瓜橙香核桃蛋糕
23865,I23880,2435.89590433,日式鮮奶油布丁泡芙
23866,I23881,1252.57452235,紅豆戚風杯子蛋糕
23867,I23882,2378.7838048,Ｎ次檸檬棒蛋糕。偶像妞仔版
23868,I23883,185.348864919,巔倒的吐司蛋三明治
23869,I23884,2616.8528521,粉紅修女泡芙
23870,I23885,344.367288734,蜜甜桃低脂冰淇淋
23871,I23886,1452.23202015,水果巧克力冰淇淋
23872,I23887,2137.03964288,鮮奶油土司
23873,I23888,762.394375804,檸檬酪
23874,I23889,672.48322442,鮪魚沙拉鹹塔
23875,I23890,76.9970808,田園肉鬆煎餅塔
23876,I23891,1513.97709179,營養滿分~紅蘿蔔吐司
23877,I23892,3951.84902794,全素巧克力杯旦糕
23878,I23893,66.0,梅汁寒天凍
23879,I23894,3071.60609869,椰子杏仁酥餅
23880,I23895,890.96871535,玫瑰牛奶烤布丁
23881,I23896,920.42948819,爆漿起司泡芙
23882,I23897,800.044459794,吐司漢堡輕鬆做
23883,I23898,1967.49653175,口袋麵包Pita
23884,I23899,2284.375345,蘋果蛋糕
23885,I23900,496.499999975,消暑黑糖粉粿冰
23886,I23901,1323.67555924,咖啡戚風蛋糕
23887,I23902,1041.88259271,免烤箱藍莓檸檬水蒸蛋糕
23888,I23903,2176.78203248,巧克力豆餅乾。鬆軟的口感是我的最愛
23889,I23904,1196.5927125,手工蔓越莓餅乾
23890,I23905,1399.91786228,黑芝麻貝果
23891,I23906,2182.31732507,胡椒起司餅乾
23892,I23907,1770.97843137,鮮奶酪
23893,I23908,1014.66457325,檸檬巧克力天使蛋糕
23894,I23909,476.994727858,Cake Crush爆漿cheese鬆餅球
23895,I23910,3159.61863539,很健康的 燕麥葡萄乾餅乾
23896,I23911,460.5761905,蠔香肉燥蒸蛋糕
23897,I23912,7263.5452723,煉乳紅棗黑木耳汁
23898,I23913,73.4448397001,薰衣草蜂蜜偽起司蛋糕
23899,I23914,28.681793104,OREO冰淇淋餅乾
23900,I23915,136.50909088,OREO冰淇淋泡芙
23901,I23916,856.965294116,泡芙殼
23902,I23917,2006.33507943,OREO冰淇淋
23903,I23918,730.095450885,法式龍蝦沙拉吐司
23904,I23919,2975.59999998,蜜桃冰淇淋 | Peach Ice Cream
23905,I23920,2786.19294595,粉紫養生的紫薯蔓越莓吐司
23906,I23921,475.9504116,天使娃娃的鬆餅蛋糕
23907,I23922,879.39257539,甜甜圈鬆餅
23908,I23923,1031.89724073,抹茶大理石戚風蛋糕
23909,I23924,684.507973864,黑芝麻五穀蛋糕捲
23910,I23925,659.223330802,野莓奶酥優酪乳蛋糕
23911,I23926,1240.92806372,絲綢焦糖布丁
23912,I23927,1315.18372549,鮮奶小饅頭
23913,I23928,2093.45099779,野莓杏仁蛋糕
23914,I23929,3304.42276324,韭菜盒子
23915,I23930,1313.27415492,腰果鮪魚奶酪抹醬
23916,I23931,630.873518534,白糖糕 食譜 做法
23917,I23932,4365.76447082,養生桂圓核桃蛋糕
23918,I23933,1208.54041413,小巧水果蛋糕
23919,I23934,33.1920392149,番茄串心黑奶凍
23920,I23935,2637.91020704,奶糖堅果塔
23921,I23936,660.16170721,法式吐司
23922,I23937,2187.93365854,老王蔥油餅
23923,I23938,1197.01,猶太辮子麵包
23924,I23939,1818.24900378,檸檬蛋糕
23925,I23940,785.23039215,芝麻雪花糕
23926,I23941,1124.89183608,優格蜂蜜蔓越莓麵包
23927,I23942,377.380101408,野莓冰淇淋 Berry & Amaretto Ice Cream
23928,I23943,2063.28660681,提拉米蘇
23929,I23944,2773.19175803,奶油泡芙
23930,I23945,3374.84227398,奇異果餅乾
23931,I23946,2574.70589612,黃金饅頭
23932,I23947,97.802240402,咖啡伯爵奶茶
23933,I23948,1280.24158971,鬆餅失敗作品(像發糕)
23934,I23949,792.748893494,吐司麵包布丁塔
23935,I23950,1372.59548215,杏包菇番茄培根鹹蛋糕
23936,I23951,949.9541616,法式香草卡士達泡芙
23937,I23952,3714.84484492,巧克力杯子蛋糕
23938,I23953,1365.6925754,點點杯子蛋糕 Polka Dot Steam Cupcake
23939,I23954,232.936009955,酪梨蜂蜜牛奶
23940,I23955,1410.04816685,土司邊黑糖酥
23941,I23956,1983.97877243,鮮奶油果醬鬆餅 Pancake for breaky
23942,I23957,2227.34039809,香濃酥脆‧花生核桃餅乾
23943,I23958,2207.12888888,黑糖饅頭夾起司蛋
23944,I23959,596.769398141,XO醬炒蘿蔔糕
23945,I23960,3351.25974509,亞麻VS全麥吐司
23946,I23961,3928.41874824,奶油檸檬+ 香蕉巧克力
23947,I23962,228.50995348,貝果
23948,I23963,928.290243314,超Q潤戚風蛋糕
23949,I23964,318.523183268,歡喜蛋餅乾三明治
23950,I23965,23.537812176,葡萄柚鳳梨果醬
23951,I23966,68.198685682,水果優格
23952,I23967,1995.64008113,白芝麻起司鹹餅乾
23953,I23968,1995.64008113,蒜味起司鹹餅乾
23954,I23969,1995.64008113,黑芝麻起司鹹餅乾
23955,I23970,753.732886905,半熟蜂蜜凹蛋糕
23956,I23971,1995.64008113,義式香草起司鹹餅乾
23957,I23972,1725.79028693,五味粉起司鹹餅乾
23958,I23973,1399.44881579,蕾雅起司蛋糕
23959,I23974,369.927008955,翻轉蘋果蛋糕派
23960,I23975,727.05243446,天鵝泡芙
23961,I23976,328.312921335,歡喜香蛋吐司捲
23962,I23977,917.699097323,現成粉包做碗粿
23963,I23978,3462.08842821,法式檸檬塔
23964,I23979,1468.60602458,甜鹹蛋糕
23965,I23980,1203.98283776,檸檬蜂蜜小蛋糕
23966,I23981,4826.67577406,瑪德蓮派
23967,I23982,539.62749496,培根麵包杯子鹹蛋糕
23968,I23983,897.438354142,法式蔬菜鹹派~日本主婦的配方
23969,I23984,1268.05126044,簡易泡芙
23970,I23985,765.153119494,One Bowl Chocolate Yogurt Cake 一鍋巧克力優格蛋糕
23971,I23986,185.806527678,法式吐司
23972,I23987,27.27155172,吐司脆餅
23973,I23988,0.0,盆栽冰淇淋蛋糕
23974,I23989,109.08620688,土司條
23975,I23990,3411.58190667,巧克力奶油霜戚風蛋糕
23976,I23991,1017.21342966,蜂蜜蛋糕
23977,I23992,237.12634284,法式火腿乳酪土司
23978,I23993,2220.48380954,脆皮波蘿泡芙
23979,I23994,904.598928575,覆盆子鮮奶油海綿蛋糕
23980,I23995,3183.47302206,土鳳梨酥
23981,I23996,1423.63638248,原味重乳酪蛋糕
23982,I23997,3836.89967871,柳橙柚香磅蛋糕
23983,I23998,7293.63688513,起司蛋糕
23984,I23999,593.698431372,天使蛋糕
23985,I24000,1614.97487255,椰香葡萄奶酥吐司
23986,I24001,1926.35506944,m&m餅乾
23987,I24002,1839.83200124,巧克力戚風蛋糕
23988,I24003,2118.75633601,香草戚風蛋糕
23989,I24004,81.7750219127,多C多健康紅蘿蔔柳橙果汁
23990,I24005,2346.13331945,燕麥葡萄餅乾
23991,I24006,1318.866255,蔓越莓起司蛋糕
23992,I24007,2648.00990198,吳寶春師傅的金牌吐司
23993,I24008,260.534127784,在舌尖上跳動的法式吐司
23994,I24009,2137.53261813,檸檬糖霜蛋糕
23995,I24010,4272.06114952,乳酪布丁塔
23996,I24011,923.6875,伯爵茶戚風蛋糕
23997,I24012,523.6521739,Mascarpone 巧克力蛋糕
23998,I24013,1.3708536585,味噌吐司
23999,I24014,3420.35146299,黑糖咖啡核桃餅乾
24000,I24015,200.187439936,咖啡牛奶凍凍樂
24001,I24016,1242.76777465,香滑濃郁微波爐豆腐起士蛋糕
24002,I24017,1179.3553101,抹茶紅豆鬆餅
24003,I24018,180.479190977,火腿起司蛋貝果
24004,I24019,1951.27254901,椰香鮮奶雪花糕
24005,I24020,689.188039212,簡易餅乾
24006,I24021,737.26020398,香茅綠茶
24007,I24022,1994.92903186,鮮奶饅頭
24008,I24023,3352.52373304,重乳酪蛋糕
24009,I24024,1486.63253947,紅麴芋圓
24010,I24025,2186.92086119,紅麴蜜香芋
24011,I24026,3150.3614202,抹茶饅頭
24012,I24027,278.152546239,薰衣草雞尾酒 Lavender Collins
24013,I24028,569.805632404,藍莓鬆餅
24014,I24029,1526.88222222,卡士達白麵包
24015,I24030,1728.98551304,英式提子鬆餅
24016,I24031,792.577804585,蜂蜜味凹蛋糕
24017,I24032,2024.08993796,巧克力餅乾
24018,I24033,575.34383003,沙拉蛋吐司
24019,I24034,1441.72841504,黑芝麻戚風蛋糕
24020,I24035,1291.04229001,培根綠花椰鹹派
24021,I24036,2429.96323927,桑果斑紋戚風蛋糕
24022,I24037,3402.0,斑馬紋蛋糕
24023,I24038,153.9941616,法式香料土司
24024,I24039,1608.32487254,蕎麥貝果
24025,I24040,2112.06640481,松子吐司
24026,I24041,526.23270384,香烤XO醬法式土司
24027,I24042,909.31113428,香蘭白糖糕
24028,I24043,611.413315272,廣達香肉醬三角土司
24029,I24044,364.93669298,香草布丁
24030,I24045,3206.26986208,紅酒燉梨派佐馬斯卡彭乳酪醬
24031,I24046,0.0,黑糖寒天凍
24032,I24047,761.7941146,美而美的法國土司
24033,I24048,1398.22853562,法國芝麻堅果土司
24034,I24049,1453.43238096,巧克力圈圈餅乾
24035,I24050,416.76146464,吐司pizza
24036,I24051,2094.45218138,全麥核桃吐司
24037,I24052,2994.63178125,丹麥吐司
24038,I24053,1696.83701048,肉末香蔥麵包捲
24039,I24054,45.1109547868,簡單清爽韓式泡菜
24040,I24055,1499.38315971,全麥黑糖饅頭
24041,I24056,1261.70529412,好吃又好刺的~~刺蝟饅頭
24042,I24057,183.2222222,港式點心
24043,I24058,1539.79565127,湯種紅豆麵包
24044,I24059,2484.46209795,檸檬棒蛋糕
24045,I24060,2130.52432248,巧克力棉棉派
24046,I24061,843.46663053,玉米薯泥鹹派
24047,I24062,927.1406242,盆栽優格冰淇淋甜品
24048,I24063,913.763848037,波蘿糖霜吐司
24049,I24064,1790.05893002,香草卡式達泡芙
24050,I24065,937.002009795,可可杯子蛋糕
24051,I24066,4306.75217672,北海道戚風小蛋糕
24052,I24067,787.16648024,約克夏布丁
24053,I24068,3325.61368529,提拉米蘇
24054,I24069,1564.27541695,酥皮泡芙
24055,I24070,939.208712436,日式豆腐湯圓
24056,I24071,3805.98923492,櫻桃鮮奶油巧克力蛋糕
24057,I24072,252.6,洛神花凍
24058,I24073,70.4820050644,巧克力脆片餅乾-素食
24059,I24074,3035.71938198,英倫風牧羊人派 Shepherd’s pie
24060,I24075,1069.0834473,ESPRESSO RISTRETTO堅果乳酪蛋糕
24061,I24076,1104.10018386,紫心地瓜杯子蛋糕
24062,I24077,20.45366379,蜜糖吐司作法大公開
24063,I24078,1476.37647058,爆漿牛奶凍
24064,I24079,0.0,太和湯桂花蜜茶
24065,I24080,243.149999995,茄汁肉醬香蔥派杯
24066,I24081,4421.0743146,紐約起司蛋糕
24067,I24082,834.345819838,杏仁蛋糕 Amandin
24068,I24083,2695.72,核桃紅茶酥餅
24069,I24084,99.2760725355,鳳梨蘋果汁
24070,I24085,15.0,優格莓果
24071,I24086,1537.90308822,雞蛋牛奶布丁
24072,I24087,2008.58979152,美麗好吃的《紅豆花型麵包》
24073,I24088,1082.37024779,香草奶酪
24074,I24089,2879.17559908,輕乳酪蛋糕
24075,I24090,1580.68431372,雙色奶酪
24076,I24091,781.290090975,半熟蜂蜜凹蛋糕-無油配方
24077,I24092,1019.33735858,藍莓乳酪塔
24078,I24093,1512.96194933,香蔥肉鬆蛋糕捲
24079,I24094,1291.49914991,蜂蜜杯子小蛋糕
24080,I24095,31.5724812696,巧克力蛋糕-素食
24081,I24096,1974.861548,巧克力熔岩蛋糕＊簡易版
24082,I24097,582.68098592,咖啡凍
24083,I24098,1456.23114738,大理石磅蛋糕
24084,I24099,666.569612326,起司麵包派
24085,I24100,513.839254665,馬斯卡邦花生醬 x 法國土司
24086,I24101,1369.54740195,手工黑糖鮮奶布丁
24087,I24102,140.50909088,微笑棉花糖
24088,I24103,483.4503591,巧克力松露湯圓
24089,I24104,287.97979411,楓糖核桃吐司盒子
24090,I24105,159.69993793,熱狗起司派
24091,I24106,2125.45354988,芋泥波士頓派
24092,I24107,3375.81421353,鮮奶油泡芙
24093,I24108,2317.52291518,藍莓塔 Blueberry Tart
24094,I24109,707.361115126,法式湯圓可麗餅
24095,I24110,2074.41014582,抹茶紅豆戚風蛋糕
24096,I24111,2182.52469321,巧克力豆餅乾
24097,I24112,239.61939944,蜂蜜奶油鬆餅
24098,I24113,0.0,孜然風味烤餅VS黑胡椒烤餅
24099,I24114,3459.45892191,桂圓核果蛋糕
24100,I24115,3959.11104182,焦糖果凍布丁蛋糕
24101,I24116,3281.96414467,巧克力燕麥軟餅乾 | Chocolate Oat Soft Cookies
24102,I24117,1964.7809789,甜心杯子蛋糕
24103,I24118,540.44375,手指蛋糕
24104,I24119,1394.11141472,焦糖布丁蛋糕
24105,I24120,1861.44832084,甜蜜蜜蘋果肉桂蛋糕~不必用烤箱~
24106,I24121,2914.52993797,綠茶雙色餅乾
