V1,V2.y
V1,V2
JD0001,3.12393678161
JD0002,3.515
JD0003,2.2556800498
JD0004,2.88
JD0005,3.55
JD0006,NA
JD0007,NA
JD0008,2.98310344827667
JD0009,NA
JD0010,0.967552742616667
JD0011,2.685
JD0012,2.2672074468075
JD0013,3.76923076923
JD0014,NA
JD0015,NA
JD0016,2.79017210144937
JD0017,NA
JD0018,3.33333333333
JD0019,3.23596288515375
JD0020,NA
JD0021,NA
JE0001,3.39333333333333
JE0002,NA
JE0003,3.64
JE0004,3.80118012422429
JE0005,NA
JE0006,3.61314009661889
JE0007,3.615
JE0008,NA
JE0009,NA
JE0010,NA
JE0011,NA
JE0012,3.93142857142857
JE0013,3.68
JE0014,NA
JE0015,NA
JE0016,NA
JE0017,1.77356873593464
JE0018,NA
JE0019,3.79666666666667
JE0020,1.43978021978025
JE0021,0.61
JE0022,NA
JE0023,3.71
JE0024,NA
JE0025,NA
JF0001,NA
JF0002,3.42314009661889
JF0003,NA
JF0004,2.794285714285
JF0005,3.29
JF0006,4.53986111111
JF0007,NA
JF0008,NA
JF0009,NA
JF0010,NA
JF0011,NA
JF0012,NA
JF0013,NA
JF0014,NA
JF0015,0.5647172827175
JF0016,5.41
JF0017,NA
JF0018,2.33
JF0019,NA
JF0020,1.59747474747467
JF0021,NA
JF0022,NA
KA0001,0.04125
KA0002,0
KA0003,NA
KA0004,NA
KA0005,NA
KA0006,NA
KA0007,NA
KA0008,NA
KA0009,4.165
KA0010,NA
KA0011,2.436666666665
KA0012,NA
KA0013,NA
KA0014,3.84976190476
KA0015,3.06428571428333
KA0016,NA
KA0017,2.47062582345133
KA0018,3.93850340136
KA0019,3.77317460317333
KA0020,NA
KA0021,3.75111111111111
KA0022,NA
KA0023,2.88072040668133
KA0024,NA
KA0025,3.134744623655
KA0026,NA
KA0027,3.2683333333325
KA0028,NA
KA0029,5.26
KA0030,2.59621863799333
KA0031,NA
KA0032,4
KA0033,3.96
KA0034,0.21
KA0036,3.8
KA0037,NA
KA0038,NA
KA0039,NA
KA0040,NA
